source,relation,target
Gustavo Aguilera,es autor de la obra,Don Quijote de la Mancha (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Reina Margot (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Realidad Aparte (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Escarabajo de Oro
Gustavo Aguilera,es autor de la obra,Sociologia de la Religion (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Oro de Mllorca (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Historia de Dos Ciudades (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Perfecta Casada (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Rey Lear (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Carta Robada (Spanish Edition)
Gustavo Aguilera,es autor de la obra,David Copperfield Parte 3
Gustavo Aguilera,es autor de la obra,Las Enseñanzas de Don Juan (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Frankenstein (Spanish Version)
Gustavo Aguilera,es autor de la obra,Dermian (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Misterio de Marie Roget
Gustavo Aguilera,es autor de la obra,Lobo Estepario (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Los Tres Mosqueteros (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Loco (Spanish Edition)
Gustavo Aguilera,es autor de la obra,Segundo Anillo de Poder
Gustavo Aguilera,es autor de la obra,Barril Amontillado
Gustavo Aguilera,es autor de la obra,Historia de un Muerto Contada Por el Mismo (Spanish Edition)
Juan Carlos Albarado,es de nacionalidad,uruguaya
Juan Carlos Albarado,es autor de la obra,La ciudad de cartón
Mauricio Almada,es de nacionalidad,uruguaya
Mauricio Almada,es autor de la obra,Crónica de una infamia
Mauricio Almada,es autor de la obra,La última cárcel del pueblo
Eduardo Alvariza,es de nacionalidad,uruguaya
Eduardo Alvariza,es autor de la obra,Antología de cuentos uruguayos contemporáneos
Eduardo Alvariza,es autor de la obra,Mecanismo a válvula
Fernando Amado,es de nacionalidad,uruguaya
Fernando Amado,es autor de la obra,El club de los millones
Fernando Amado,es autor de la obra,La máscara de la diversidad
Fernando Amado,es autor de la obra,Mandato de sangre
Fernando Amado,es autor de la obra,Bajo sospecha
Fernando Amado,es autor de la obra,"Óscar Magurno, el padrino"
Fernando Amado,es autor de la obra,La masonería uruguaya
Fernando Amado,es autor de la obra,Desconfianza infinita
Fernando Amado,es autor de la obra,En penumbras
Fernando Amado,es autor de la obra,El peso de la cruz
Danilo Antón,es de nacionalidad,uruguaya
Danilo Antón,es autor de la obra,"Diversidad, Globalizacion Y Los Caminos De LA Naturaleza"
Tabaré Arapí,es de nacionalidad,uruguaya
Tabaré Arapí,es autor de la obra,Folklore duro
Tabaré Arapí,es autor de la obra,Crónicas sindicales
Orestes Araújo,es de nacionalidad,uruguaya
Arturo Ardao,es de nacionalidad,uruguaya
Arturo Ardao,es autor de la obra,Artigas y la Confederación
Arturo Ardao,es autor de la obra,Escritos trashumantes
Horacio Arredondo,es de nacionalidad,uruguaya
Hugo David Barbagelata,es de nacionalidad,uruguaya
Washington Benavides,es de nacionalidad,uruguaya
Washington Benavides,es autor de la obra,Como un comanche
Washington Benavides,es autor de la obra,La voz y la palabra
Washington Benavides,es autor de la obra,"Durandarte, durandarte"
Washington Benavides,es autor de la obra,Retablo roto
Washington Benavides,es autor de la obra,Tata vizcacha
Washington Benavides,es autor de la obra,Palabra impronunciada
Washington Benavides,es autor de la obra,Querencia
Washington Benavides,es autor de la obra,La pluma enlunarada
Washington Benavides,es autor de la obra,Seis variaciones para un armonio de cristal (electrónico)
Washington Benavides,es autor de la obra,El constelado
Washington Benavides,es autor de la obra,Los pies clavados y otros sonetos
Washington Benavides,es autor de la obra,Las palabras que llegaron
Washington Benavides,es autor de la obra,Poesía y transcreación
Washington Benavides,es autor de la obra,Mujeres
Washington Benavides,es autor de la obra,Diario del Iporá
Washington Benavides,es autor de la obra,Sonetos
Washington Benavides,es autor de la obra,Doce canciones amorosas del juglar Xoan Zorro
Hebert Benítez Pezzolano,es de nacionalidad,uruguaya
Hebert Benítez Pezzolano,es autor de la obra,Sesquicentenario
Hebert Benítez Pezzolano,es autor de la obra,El otro lado
Hebert Benítez Pezzolano,es autor de la obra,"Mundo, tiempos y escritura en la poesía de Marosa di Giorgio"
Hebert Benítez Pezzolano,es autor de la obra,El sitio de Lautréamont
Hebert Benítez Pezzolano,es autor de la obra,La poética de Jorge Arbeleche
Hebert Benítez Pezzolano,es autor de la obra,La poética de Jorge Arbeleche
Martín Bentancor,es de nacionalidad,uruguaya
Martín Bentancor,es autor de la obra,Cardal
Martín Bentancor,es autor de la obra,13 que cuentan
Martín Bentancor,es autor de la obra,Los colores primarios
Martín Bentancor,es autor de la obra,El fondo del quilombo
Martín Bentancor,es autor de la obra,Muerte y vida del sargento poeta
Martín Bentancor,es autor de la obra,Aquel viejo tango
Martín Bentancor,es autor de la obra,La redacción
Pedro P. Bermúdez,es de nacionalidad,uruguaya
Washington P. Bermúdez,es de nacionalidad,uruguaya
Francisco Berra,es de nacionalidad,uruguaya
Bernardo Prudencio Berro,es de nacionalidad,uruguaya
Guillermo Bertullo Santillán,es de nacionalidad,uruguaya
César Bianchi,es de nacionalidad,uruguaya
Edmundo Bianchi,es de nacionalidad,uruguaya
Pablo Blanco Acevedo,es de nacionalidad,uruguaya
Roberto Blatt,es de nacionalidad,uruguaya
Gastón Boero,es de nacionalidad,uruguaya
Domingo Bordoli,es de nacionalidad,uruguaya
Carlos Bouzas,es de nacionalidad,uruguaya
Alberto Brause,es de nacionalidad,uruguaya
Tomás Brena,es de nacionalidad,uruguaya
Álvaro Buela,es de nacionalidad,uruguaya
Jorge Burel,es de nacionalidad,uruguaya
Jorge Burel,es autor de la obra,La última historia de Homero Escribano
Jorge Burel,es autor de la obra,La noche fatal de Alberto Spark
Jorge Burel,es autor de la obra,El hijo del capitán Nemo
Jorge Burel,es autor de la obra,El ministro y la ballena
Jorge Burel,es autor de la obra,Iván Kmaid
Carlos Caggiani,es de nacionalidad,uruguaya
Carlos Caggiani,es autor de la obra,Pia Mi Amor
Carlos Caggiani,es autor de la obra,Secreto de Las Innovaciones
Carlos Caggiani,es autor de la obra,Huellas y Horizontes
Gonzalo Cammarota,es de nacionalidad,uruguaya
Gonzalo Cammarota,es autor de la obra,¿Por qué mataron a Jonathan Núñez?
Luis Camnitzer,es de nacionalidad,uruguaya
Luis Camnitzer,es autor de la obra,Arte y deshonra
Luis Camnitzer,es autor de la obra,Montalbetti & Camnitzer
Luis Camnitzer,es autor de la obra,Ética en el arte contemporáneo
Luis Camnitzer,es autor de la obra,Didática de la liberación
Luis Camnitzer,es autor de la obra,"Arte, estado y no he estado"
Luis Camnitzer,es autor de la obra,Negatec
Luis Camnitzer,es autor de la obra,De la Coca-cola al arte boludo
Luis Camnitzer,es autor de la obra,Antología de textos críticos 1979-2006
Luis Campodónico,es de nacionalidad,uruguaya
Alfredo Campos,es de nacionalidad,uruguaya
Alberto Candeau,es de nacionalidad,uruguaya
Roberto Canessa,es de nacionalidad,uruguaya
Roberto Canessa,es autor de la obra,Tenía que sobrevivir
Juan Capagorry,es de nacionalidad,uruguaya
Federico Capurro,es de nacionalidad,uruguaya
Albert Caraco,es de nacionalidad,uruguaya
Albert Caraco,es autor de la obra,Post Morten
Jacinto Carranza,es de nacionalidad,uruguaya
Tarik Carson,es de nacionalidad,uruguaya
Pablo Casacuberta,es de nacionalidad,uruguaya
Pablo Casacuberta,es autor de la obra,Persona
Pablo Casacuberta,es autor de la obra,Una vida llena de propósito
Pablo Casacuberta,es autor de la obra,Apariciones
Pablo Casacuberta,es autor de la obra,Aqui Y Ahora / Here and Now
Pablo Casacuberta,es autor de la obra,Escipión
Enrique Casaravilla Lemos,es de nacionalidad,uruguaya
Horacio Cassinelli Muñoz,es de nacionalidad,uruguaya
Horacio Cassinelli Muñoz,es autor de la obra,Regulación de la actividad privada
Adolfo Castells,es de nacionalidad,uruguaya
Adolfo Castells,es autor de la obra,Manual para indecisos
Adolfo Castells,es autor de la obra,La gran ilusión
Adolfo Castells,es autor de la obra,Carnaval  y populismo autoritario
Dolores Castillo,es de nacionalidad,uruguaya
Guido Castillo,es de nacionalidad,uruguaya
Julio César Castro,es de nacionalidad,uruguaya
Julio César Castro,es autor de la obra,El lugar de los grandes pecados atroces
Jorge Chagas,es de nacionalidad,uruguaya
Jorge Chagas,es autor de la obra,La sombra
Jorge Chagas,es autor de la obra,El sable roto
Jorge Chagas,es autor de la obra,La diosa y la noche
Jorge Chagas,es autor de la obra,El Pardejón
Jorge Chagas,es autor de la obra,Guillermo Chifflet
Jorge Chagas,es autor de la obra,Pacheco
Daniel Chavarría,es de nacionalidad,uruguaya
Daniel Chavarría,es autor de la obra,De La Habana ha llegado--
Daniel Chavarría,es autor de la obra,Y el mundo sigue andando
Daniel Chavarría,es autor de la obra,El aguacate y la virtud
Daniel Chavarría,es autor de la obra,Príapos
Daniel Chavarría,es autor de la obra,Una pica en Flandes
Guillermo Chifflet,es de nacionalidad,uruguaya
Guillermo Chifflet,es autor de la obra,De la discusión nace la luz
Hiber Conteris,es de nacionalidad,uruguaya
Hiber Conteris,es autor de la obra,La escritura sin tregua
Hiber Conteris,es autor de la obra,Territorios y fronteras en la escena iberoamericana
Hiber Conteris,es autor de la obra,Teatro y representación
Hiber Conteris,es autor de la obra,"Teatro, memoria, identidad"
Hiber Conteris,es autor de la obra,Cuarteto
Hiber Conteris,es autor de la obra,"Dos relatos sobre el arte, el amor, el sexo y algunas cosas más"
Hiber Conteris,es autor de la obra,El séptimo año
Hugo Cores,es de nacionalidad,uruguaya
Rómulo Cosse,es de nacionalidad,uruguaya
Rómulo Cosse,es autor de la obra,Tradición y cambio en la narrativa uruguaya
Ruben Cotelo,es de nacionalidad,uruguaya
Pablo da Silveira,es de nacionalidad,uruguaya
Pablo da Silveira,es autor de la obra,"Padres, maestros, y políticos"
Pablo da Silveira,es autor de la obra,Escrito en la arena
Antonio Dabezies,es de nacionalidad,uruguaya
Pedro Dalton,es de nacionalidad,uruguaya
Pedro Dalton,es autor de la obra,No sólo de hambre vive el hombre
Pedro Dalton,es autor de la obra,Cuatro libros de poesía y un montón de ojos en la cabeza
Pedro Dalton,es autor de la obra,La cara del ángel
Andrés Danza,es de nacionalidad,uruguaya
Andrés Danza,es autor de la obra,Una oveja negra al poder
Isidoro de María,es de nacionalidad,uruguaya
Héctor de Souza,es de nacionalidad,uruguaya
Alberto Demicheli,es de nacionalidad,uruguaya
Nelson Di Maggio,es de nacionalidad,uruguaya
Nelson Di Maggio,es autor de la obra,José Pedro Costigliolo
Nelson Di Maggio,es autor de la obra,Artes visuales en Uruguay
Álvaro Diez de Medina,es de nacionalidad,uruguaya
Álvaro Diez de Medina,es autor de la obra,Mapa de un engaño
Joaquín Doldán,es de nacionalidad,uruguaya
Joaquín Doldán,es autor de la obra,El murguista muerto
Anacleto Dufort y Álvarez,es de nacionalidad,uruguaya
Andrés Echevarría,es de nacionalidad,uruguaya
Andrés Echevarría,es autor de la obra,Vallejo2016
Andrés Echevarría,es autor de la obra,Señales elementales
Andrés Echevarría,es autor de la obra,Anatomía de lo aparente
Andrés Echevarría,es autor de la obra,La plaza del ángelus
Andrés Echevarría,es autor de la obra,Los árboles de piedra
Andrés Echevarría,es autor de la obra,Entrevista con el arte uruguayo
Andrés Echevarría,es autor de la obra,Pasión y poesía de Jules Laforgue
Andrés Echevarría,es autor de la obra,La sombra de las horas
Laszlo Erdelyi,es de nacionalidad,uruguaya
Gustavo Escanlar,es de nacionalidad,uruguaya
Gustavo Escanlar,es autor de la obra,"Grandes éxitos, un cuento y una despedida"
Gustavo Escanlar,es autor de la obra,Disco duro
Gustavo Escanlar,es autor de la obra,Dos o tres cosas que sé de gala
Francisco Espínola,es de nacionalidad,uruguaya
Francisco Espínola,es autor de la obra,Cuentos completos
Eleuterio Fernández Huidobro,es de nacionalidad,uruguaya
Benjamín Fernández y Medina,es de nacionalidad,uruguaya
José María Fernández Saldaña,es de nacionalidad,uruguaya
Julio Fernández Techera,es de nacionalidad,uruguaya
Julio Fernández Techera,es autor de la obra,"Jesuitas, Masones y universidad en el Uruguay"
Mario César Fernández,es de nacionalidad,uruguaya
Nelson Fernández,es de nacionalidad,uruguaya
Nelson Fernández,es autor de la obra,Una democracia única
Nelson Fernández,es autor de la obra,El voto del agua tibia
Nelson Fernández,es autor de la obra,A boca de urna
Nelson Fernández,es autor de la obra,Triunfo multicolor
Nelson Fernández,es autor de la obra,¡Maldita crisis!
Nelson Fernández,es autor de la obra,Quién es quién en el gobierno de Mujica
Alfredo Mario Ferreiro,es de nacionalidad,uruguaya
Felipe Ferreiro,es de nacionalidad,uruguaya
Daniel Figares,es de nacionalidad,uruguaya
Daniel Figares,es autor de la obra,Mateo y Trasante
Pedro Figari,es de nacionalidad,uruguaya
José María Firpo,es de nacionalidad,uruguaya
Diego Fischer,es de nacionalidad,uruguaya
Diego Fischer,es autor de la obra,Mejor callar
Diego Fischer,es autor de la obra,Carlota Ferreira
Diego Fischer,es autor de la obra,Dona Candida Saravia
Diego Fischer,es autor de la obra,El sentir de las violetas
Diego Fischer,es autor de la obra,Cuando todo pase
Diego Fischer,es autor de la obra,El robo de la historia
Diego Fischer,es autor de la obra,Secretos de un jardín
Diego Fischer,es autor de la obra,Qué poco vale la vida
Diego Fischer,es autor de la obra,Serás mía o de nadie
Diego Fischer,es autor de la obra,A mí me aplauden
Diego Fischer,es autor de la obra,Carlos Páez Vilaró
Diego Fischer,es autor de la obra,Qué tupé
Diego Fischer,es autor de la obra,100 años Punta del Este
Diego Fischer,es autor de la obra,Al encuentro de las tres Marías
Amaro Flores Sienra,es de nacionalidad,uruguaya
Aureliano Folle,es de nacionalidad,uruguaya
Aureliano Folle,es autor de la obra,La otra mirada
Constante Fontán Illas,es de nacionalidad,uruguaya
Clemente L. Fregeiro,es de nacionalidad,uruguaya
Nicolás Fusco Sansone,es de nacionalidad,uruguaya
Eduardo Galeano,es de nacionalidad,uruguaya
Eduardo Galeano,es autor de la obra,SER COMO ELLOS Y OTROS ARTICULOS
Eduardo Galeano,es autor de la obra,La piedra arde
Eduardo Galeano,es autor de la obra,Memoria del Fuego 1. Los Nacimientos
Julio Gallego,es de nacionalidad,uruguaya
Julio Gallego,es autor de la obra,Ensenar a Pensar En La Escuela (Ojos Solares)
Gustavo Gallinal,es de nacionalidad,uruguaya
Rodolfo Gambini,es de nacionalidad,uruguaya
Serafín J. García,es de nacionalidad,uruguaya
Leonardo Garet,es de nacionalidad,uruguaya
Leonardo Garet,es autor de la obra,Ciudades
Leonardo Garet,es autor de la obra,Quiroga
Leonardo Garet,es autor de la obra,Una vara de almendro
Leonardo Garet,es autor de la obra,Víctor Lima
Leonardo Garet,es autor de la obra,El orden de las letras
Leonardo Garet,es autor de la obra,Patio
Leonardo Garet,es autor de la obra,La sencilla espiral de los sucesos
Leonardo Garet,es autor de la obra,El libro de los suicidas
Leonardo Garet,es autor de la obra,El milagro incesante
Atilio Garrido,es de nacionalidad,uruguaya
Atilio Garrido,es autor de la obra,Maracana
Atilio Garrido,es autor de la obra,Siempre en el camino
Edgardo Ubaldo Genta,es de nacionalidad,uruguaya
Arturo Giménez Pastor,es de nacionalidad,uruguaya
Rafael Gomensoro,es de nacionalidad,uruguaya
Juan Carlos Gómez,es de nacionalidad,uruguaya
Damián González Bertolino,es de nacionalidad,uruguaya
Damián González Bertolino,es autor de la obra,13 que cuentan
Damián González Bertolino,es autor de la obra,Los trabajos del amor
Damián González Bertolino,es autor de la obra,Herodes
Damián González Bertolino,es autor de la obra,El origen de las palabras
Damián González Bertolino,es autor de la obra,El fondo
Damián González Bertolino,es autor de la obra,El increíble springer
Sergio Gorzy,es de nacionalidad,uruguaya
Sergio Gorzy,es autor de la obra,Camara Celeste en Sud Afrka
Daniel Granada,es de nacionalidad,uruguaya
Antonio Grompone,es de nacionalidad,uruguaya
Héctor Gros Espiell,es de nacionalidad,uruguaya
Héctor Gros Espiell,es autor de la obra,Constituciones iberoamericanas
Ana Grynbaum,es de nacionalidad,uruguaya
Ana Grynbaum,es autor de la obra,El coloquio de los suicidas
Ana Grynbaum,es autor de la obra,El deseo de un profeta confinado
Ana Grynbaum,es autor de la obra,Hombrecitos improvisados de apuro
Ana Grynbaum,es autor de la obra,La cuchara universal
Alberto Guani,es de nacionalidad,uruguaya
Eduardo Gudynas,es de nacionalidad,uruguaya
Eduardo Gudynas,es autor de la obra,Extractivismos y corrupción
Eduardo Gudynas,es autor de la obra,Extractivismos
Eduardo Gudynas,es autor de la obra,Libre comercio
Eduardo Gudynas,es autor de la obra,"Ecologia, economia, etica del desarrollo sostenible"
Eduardo Gudynas,es autor de la obra,Transiciones
Eduardo Gudynas,es autor de la obra,Derechos de la naturaleza
Eduardo Gudynas,es autor de la obra,Derechos de la naturaleza y políticas ambientales
Ernesto Herrera,es de nacionalidad,uruguaya
Bartolomé Hidalgo,es de nacionalidad,uruguaya
Claudio Invernizzi,es de nacionalidad,uruguaya
Claudio Invernizzi,es autor de la obra,La memoria obstinada de Puerto Vírgenes
Claudio Invernizzi,es autor de la obra,El pasado es un montón de cosas inconclusas
Sergio Israel,es de nacionalidad,uruguaya
Sergio Israel,es autor de la obra,Silencio de Estado
Sergio Israel,es autor de la obra,Tabaré Vázquez
Sergio Israel,es autor de la obra,El agente rojo
Sergio Israel,es autor de la obra,El enigma Trabal
Sergio Israel,es autor de la obra,Mujica
Marcelo Jelen,es de nacionalidad,uruguaya
Diego Jourdan,es de nacionalidad,uruguaya
Antonio Ladra,es de nacionalidad,uruguaya
Antonio Ladra,es autor de la obra,Daniel Martínez
Antonio Ladra,es autor de la obra,Uruguay en la mira del narco
Antonio Ladra,es autor de la obra,Narcos en el Uruguay
Jacobo Langsner,es de nacionalidad,uruguaya
Jacobo Langsner,es autor de la obra,Esperando la carroza
Martín Lasalt,es de nacionalidad,uruguaya
Martín Lasalt,es autor de la obra,13 que cuentan
Martín Lasalt,es autor de la obra,La subersión de la lluvia
Martín Lasalt,es autor de la obra,La entrada al paraíso
Martín Lasalt,es autor de la obra,Pichis
Martín Lasalt,es autor de la obra,Un odio cansado
Gustavo Leal,es de nacionalidad,uruguaya
Óscar Lebel,es de nacionalidad,uruguaya
Óscar Lebel,es autor de la obra,La muerte del Lobo
Óscar Lebel,es autor de la obra,Biografí́a de un hombre que perdió el miedo
Rubén Lena,es de nacionalidad,uruguaya
Alfonso Lessa,es de nacionalidad,uruguaya
Alfonso Lessa,es autor de la obra,Espías de la basura
Alfonso Lessa,es autor de la obra,"De las armas, las urnas y las letras"
Alfonso Lessa,es autor de la obra,Luis Alberto Lacalle
Alfonso Lessa,es autor de la obra,Conspiración
Alfonso Lessa,es autor de la obra,El pecado original
Alfonso Lessa,es autor de la obra,La primera orden
Alfonso Lessa,es autor de la obra,La Revolucion Imposible
Carlos Liscano,es de nacionalidad,uruguaya
Carlos Liscano,es autor de la obra,Escritor indolente
Carlos Liscano,es autor de la obra,Vida del cuervo blanco
Carlos Liscano,es autor de la obra,Apuntes de la cárcel
Carlos Liscano,es autor de la obra,Los orígenes
Carlos Liscano,es autor de la obra,Viaje a la noche
Carlos Liscano,es autor de la obra,La libreta negra
Carlos Liscano,es autor de la obra,Oficio de ventriloquia
Carlos Liscano,es autor de la obra,Ejercicio de impunidad
Carlos Liscano,es autor de la obra,El escritor y el otro
Miguel Livichich,es de nacionalidad,uruguaya
Marcos Llemes,es de nacionalidad,uruguaya
Marcos Llemes,es autor de la obra,Anatema
Guillermo Lockhart,es de nacionalidad,uruguaya
Ruperto Long,es de nacionalidad,uruguaya
Ruperto Long,es autor de la obra,La niña que miraba los trenes partir
Ruperto Long,es autor de la obra,La mujer que volvió del abismo
Ruperto Long,es autor de la obra,Éramos tres niños perdidos en la niebla
Ruperto Long,es autor de la obra,No dejaré memorias
Oscar López Goldaracena,es de nacionalidad,uruguaya
Oscar López Goldaracena,es autor de la obra,Derecho a la reparación integral de violaciones a los derechos humanos
Oscar López Goldaracena,es autor de la obra,El derecho y el revés
Oscar López Goldaracena,es autor de la obra,Cooperación con la corte penal internacional
Andrés López Reilly,es de nacionalidad,uruguaya
Andrés López Reilly,es autor de la obra,El ladrón de mapas
Andrés López Reilly,es autor de la obra,Un buceo por la historia
Andrés López Reilly,es autor de la obra,El infierno de los navegantes
Andrés López Reilly,es autor de la obra,Páginas perdidas de la historia uruguaya
Antonio Lussich,es de nacionalidad,uruguaya
Antonio Lussich,es autor de la obra,Los Tres Gauchos Orientales
Antonio Lussich,es autor de la obra,Poesías
Marcelo Estefanell,es de nacionalidad,uruguaya
Marcelo Estefanell,es autor de la obra,"De todos los nombres, el nombre"
Marcelo Estefanell,es autor de la obra,El hombre numerado
Marcelo Estefanell,es autor de la obra,"Cuadernos de la historia reciente, 1968 Uruguay 1985"
Pablo de María,es de nacionalidad,uruguaya
Emilio Martínez Cardona,es de nacionalidad,uruguaya
Emilio Martínez Cardona,es autor de la obra,De Orwell a Vargas Llosa
Carlos Martínez Moreno,es de nacionalidad,uruguaya
Marynés Casal Muñoz,es de nacionalidad,uruguaya
Leo Maslíah,es de nacionalidad,uruguaya
Rafael Massa,es de nacionalidad,uruguaya
Rafael Massa,es autor de la obra,Todos mienten
Rafael Massa,es autor de la obra,La estafa de la muerte
Humberto Megget,es de nacionalidad,uruguaya
Humberto Megget,es autor de la obra,Obra completa
Tabaré Melogno,es de nacionalidad,uruguaya
Carlos Mendive,es de nacionalidad,uruguaya
Carlos Mendive,es autor de la obra,Cuentos de La Comarca
Sebastián Miguez Conde,es de nacionalidad,uruguaya
Sebastián Miguez Conde,es autor de la obra,La raíz de la furia
Sebastián Miguez Conde,es autor de la obra,Nadie esta muerto mucho tiempo
César Miranda,es de nacionalidad,uruguaya
Gerardo Molina,es de nacionalidad,uruguaya
Gerardo Molina,es autor de la obra,Del campo vengo
Gerardo Molina,es autor de la obra,Juan Pedro López
Gerardo Molina,es autor de la obra,La página literaria
Gerardo Molina,es autor de la obra,Memorias
Gerardo Molina,es autor de la obra,La socialización por las letras de tango
Gerardo Molina,es autor de la obra,La última pulpería
Gerardo Molina,es autor de la obra,A la sed de los vientos
Gerardo Molina,es autor de la obra,Poemas de la Floresta
Gerardo Molina,es autor de la obra,Almafuerte y otros estudios literarios
Gerardo Molina,es autor de la obra,Si LOGO
Gerardo Molina,es autor de la obra,En la estancia de los Álamo
Gerardo Molina,es autor de la obra,De copla somos
Jacinto Ventura de Molina,es de nacionalidad,uruguaya
Jacinto Ventura de Molina,es autor de la obra,Jacinto Ventura de Molina
Juan Carlos Mondragón,es de nacionalidad,uruguaya
Juan Carlos Mondragón,es autor de la obra,Hagan de cuenta que estoy muerto
Juan Carlos Mondragón,es autor de la obra,El submarino peral
Juan Carlos Mondragón,es autor de la obra,La fuente del relato
Juan Carlos Mondragón,es autor de la obra,El viaje a escritura
Juan Carlos Mondragón,es autor de la obra,Night and day
Juan Carlos Mondragón,es autor de la obra,El misterio Horacio Q
Juan Carlos Mondragón,es autor de la obra,Barcelona senza fine
Juan Carlos Mondragón,es autor de la obra,Bruxelles piano-bar
Víctor Hugo Morales,es de nacionalidad,uruguaya
Víctor Hugo Morales,es autor de la obra,Víctor Hugo x Víctor Hugo Morales
Víctor Hugo Morales,es autor de la obra,Mentir a diario
Víctor Hugo Morales,es autor de la obra,Hablemos de fútbol
Víctor Hugo Morales,es autor de la obra,Audiencia con el Diablo
Orosmán Moratorio,es de nacionalidad,uruguaya
Omar Moreira,es de nacionalidad,uruguaya
Omar Moreira,es autor de la obra,150 años de la colonia suiza Nueva Helvecia
Omar Moreira,es autor de la obra,Molino quemado
Omar Moreira,es autor de la obra,Travesías
Omar Moreira,es autor de la obra,Los pata de perro
Omar Moreira,es autor de la obra,Para leer La espera del coronel
Omar Moreira,es autor de la obra,La espera del coronel
Ariel Muniz,es de nacionalidad,uruguaya
Mariella Nigro,es de nacionalidad,uruguaya
Mariella Nigro,es autor de la obra,Frida y México
Mariella Nigro,es autor de la obra,Alto oficio de poeta
Mariella Nigro,es autor de la obra,Después del nombre
Mariella Nigro,es autor de la obra,El tiempo circular
Mariella Nigro,es autor de la obra,El río vertical
Juan Oddone,es de nacionalidad,uruguaya
Juan Oddone,es autor de la obra,Historia de la Universidad de la República
Juan Oddone,es autor de la obra,Mirando atrás
Juan Oddone,es autor de la obra,Vecinos en discordia
Tomás Olivera Chirimini,es de nacionalidad,uruguaya
Carlos Oneto y Viana,es de nacionalidad,uruguaya
Domingo Ordoñana,es de nacionalidad,uruguaya
Enrique Ortega Salinas,es de nacionalidad,uruguaya
Enrique Ortega Salinas,es autor de la obra,No despertarás a mis siervos
Martín Otheguy,es de nacionalidad,uruguaya
Martín Otheguy,es autor de la obra,Mañana es tarde
Melchor Pacheco y Obes,es de nacionalidad,uruguaya
Claudio Paolillo,es de nacionalidad,uruguaya
Claudio Paolillo,es autor de la obra,Claudio Paolillo periodista
Claudio Paolillo,es autor de la obra,La cacería del caballero
José Parrilla,es de nacionalidad,uruguaya
Ricardo Paseyro,es de nacionalidad,uruguaya
Ricardo Paseyro,es autor de la obra,"Poesía, poetas y antipoetas"
Ricardo Paseyro,es autor de la obra,Animal nocturno
Ricardo Paseyro,es autor de la obra,"Poesía, poetas y antipoetas"
Aurelio Pastori,es de nacionalidad,uruguaya
Aurelio Pastori,es autor de la obra,Las manos y los álamos
Aurelio Pastori,es autor de la obra,De las cosas del campo
