source,relation,target
Diego Barros Arana,es autor de la obra,Historia General de Chile I
Diego Barros Arana,es autor de la obra,Historia General de Chile III
Daniel Barros Grez,es de nacionalidad,chilena
Daniel Barros Grez,es autor de la obra,Pipiolos y Pelucones II y Último Tomo
Daniel Barros Grez,es autor de la obra,Pipiolos y Pelucones I Tomo
Daniel Belmar,es de nacionalidad,chilena
Arturo Benavides Santos,es de nacionalidad,chilena
Antonio Bentué,es de nacionalidad,chilena
Claudio Bertoni,es de nacionalidad,chilena
Claudio Bertoni,es autor de la obra,Cabro chico
Claudio Bertoni,es autor de la obra,En qué quedamos
Claudio Bertoni,es autor de la obra,"Rápido, antes de llorar"
Claudio Bertoni,es autor de la obra,El cansador intrabajable
Claudio Bertoni,es autor de la obra,Desnudos
Claudio Bertoni,es autor de la obra,"Reloj no marques las horas, haz esta noche perpetua 1965-2014"
Claudio Bertoni,es autor de la obra,¿Puede aceptarse todo esto?
Claudio Bertoni,es autor de la obra,Violeta
Claudio Bertoni,es autor de la obra,Miércale
Claudio Bertoni,es autor de la obra,Cero
Claudio Bertoni,es autor de la obra,Dicho sea de paso
Claudio Bertoni,es autor de la obra,Adiós
Claudio Bertoni,es autor de la obra,El tamaño de la verdad
Claudio Bertoni,es autor de la obra,No queda otra
Claudio Bertoni,es autor de la obra,Piden sangre por las puras
Claudio Bertoni,es autor de la obra,Harakiri
Claudio Bertoni,es autor de la obra,Desgarraduras
Claudio Bertoni,es autor de la obra,¿A quién matamos ahora?
Claudio Bertoni,es autor de la obra,¿A quién matamos ahora?
Guillermo Bianchi,es de nacionalidad,chilena
Guillermo Bianchi,es autor de la obra,La luz de los vencidos
Francisco Bilbao,es de nacionalidad,chilena
Francisco Bilbao,es autor de la obra,Escritos peruanos
Francisco Bilbao,es autor de la obra,"Francisco Bilbao, 1823-1865"
Guillermo Blanco,es de nacionalidad,chilena
Guillermo Blanco,es autor de la obra,Los Juegos Evita
Guillermo Blanco,es autor de la obra,Luto en primavera
Guillermo Blanco,es autor de la obra,Ahí va esa y otras crónicas
Guillermo Blanco,es autor de la obra,Adios A Ruibarbo
Guillermo Blanco,es autor de la obra,Una loica en la ventana
Guillermo Blanco,es autor de la obra,Unamuno
Guillermo Blanco,es autor de la obra,Gracia y el forastero
Alberto Blest Gana,es de nacionalidad,chilena
Alberto Blest Gana,es autor de la obra,Martin Rivas (Novela de costumbres politico-sociales)
Alberto Blest Gana,es autor de la obra,Durante la Reconquista
Liborio Brieba,es de nacionalidad,chilena
Álvaro Briones,es de nacionalidad,chilena
Enrique Bunster,es de nacionalidad,chilena
Óscar Bustamante,es de nacionalidad,chilena
Óscar Bustamante,es autor de la obra,Los tormentosos últimos días de un irreverente
Óscar Bustamante,es autor de la obra,El jugador de rugby
Óscar Bustamante,es autor de la obra,Explicacion de Todos MIS Tropiezos
Óscar Bustamante,es autor de la obra,Explicación de todos mis tropiezos
Alfonso Calderón,es de nacionalidad,chilena
Alfonso Calderón,es autor de la obra,El mirlo burlón
Alfonso Calderón,es autor de la obra,Oficina de mujeres extraviadas
Alfonso Calderón,es autor de la obra,A merced del visitante
Alfonso Calderón,es autor de la obra,Leyendario
Alfonso Calderón,es autor de la obra,Memorial de Valparaíso
Alfonso Calderón,es autor de la obra,Diario de Valparaíso
Alfonso Calderón,es autor de la obra,El vicio de escribir
Alfonso Calderón,es autor de la obra,Dibujando la Figura Humana
Alfonso Calderón,es autor de la obra,Ventura y desventura de Eduardo Molina
Juan Cameron,es de nacionalidad,chilena
Juan Cameron,es autor de la obra,El bolero de los ángeles
Juan Cameron,es autor de la obra,Treinta poemas para leer antes del próximo jueves
Juan Cameron,es autor de la obra,Crónicas suecas
Juan Cameron,es autor de la obra,Bitácora y otras cuestiones
Antonio Campaña,es de nacionalidad,chilena
Antonio Campaña,es autor de la obra,Españoles señalados
Enrique Campos Menéndez,es de nacionalidad,chilena
Rolando Cárdenas,es de nacionalidad,chilena
Germán Carrasco,es de nacionalidad,chilena
Germán Carrasco,es autor de la obra,La mantis en el metro
Pablo Cassi,es de nacionalidad,chilena
Leopoldo Castedo,es de nacionalidad,chilena
Leopoldo Castedo,es autor de la obra,Historia del Arte Iberoamericano - 2 Tomos
Hernán Castellano Girón,es de nacionalidad,chilena
Hernán Castellano Girón,es autor de la obra,El huevo de Dios y otras historias
Hernán Castellano Girón,es autor de la obra,El invernadero
Miguel Castillo Didier,es de nacionalidad,chilena
Miguel Castillo Didier,es autor de la obra,Kavafis íntegro
Baltazar Castro,es de nacionalidad,chilena
Juan Modesto Castro,es de nacionalidad,chilena
Óscar Castro,es de nacionalidad,chilena
Óscar Castro,es autor de la obra,Habito Del Crimen
José Luis Cea,es de nacionalidad,chilena
José Luis Cea,es autor de la obra,Derecho constitucional chileno
Carlos Celis Atria,es de nacionalidad,chilena
Jacinto Chacón,es de nacionalidad,chilena
Santos Chávez,es de nacionalidad,chilena
Benedicto Chuaqui,es de nacionalidad,chilena
Francisco Coloane,es de nacionalidad,chilena
Francisco Coloane,es autor de la obra,Vidas de izquierda
Francisco Coloane,es autor de la obra,Los conquistadores de la Antártida
Francisco Coloane,es autor de la obra,Cabo de Hornos
Malaquías Concha,es de nacionalidad,chilena
Edmundo Concha,es de nacionalidad,chilena
Manuel Concha,es de nacionalidad,chilena
Luis Felipe Contardo,es de nacionalidad,chilena
Óscar Contardo,es de nacionalidad,chilena
Óscar Contardo,es autor de la obra,Fuera de lugar
Óscar Contardo,es autor de la obra,Luis Oyarzún
Óscar Contardo,es autor de la obra,Raro
Óscar Contardo,es autor de la obra,Siútico
Gonzalo Contreras,es de nacionalidad,chilena
Gonzalo Contreras,es autor de la obra,Mecánica celeste
Gonzalo Contreras,es autor de la obra,Poéticas de Chile
Gonzalo Contreras,es autor de la obra,Poetas chilenos contemporáneos
Gonzalo Contreras,es autor de la obra,Los asaltantes del cielo
Gonzalo Contreras,es autor de la obra,Al Séptimo Día
Gonzalo Contreras,es autor de la obra,Cuentos reunidos
Gonzalo Contreras,es autor de la obra,"Ciudad Anterior, La"
Gonzalo Contreras,es autor de la obra,La ley natural
Gonzalo Contreras,es autor de la obra,El nadador
Gonzalo Contreras,es autor de la obra,Cuentos reunidos
José Ángel Cuevas,es de nacionalidad,chilena
José Ángel Cuevas,es autor de la obra,Autobiografía de un ex-tremista
José Ángel Cuevas,es autor de la obra,"La novela del golpe, o los muchachos del Grupo América"
José Ángel Cuevas,es autor de la obra,Ex-chile
José Ángel Cuevas,es autor de la obra,Poemas bolcheviques
José Ángel Cuevas,es autor de la obra,Capitalismo tardío
José Ángel Cuevas,es autor de la obra,Maquinaria Chile y otras escenas de poesía política
José Ángel Cuevas,es autor de la obra,Canciones oficiales
Nicolás de la Cruz Bahamonde,es de nacionalidad,chilena
María de la Luz Uribe,es de nacionalidad,chilena
María de la Luz Uribe,es autor de la obra,Dona Pinones
María de la Luz Uribe,es autor de la obra,Dona Pinones (Coleccion Rimas Y Adivinanzas)
Marco Antonio de la Parra,es de nacionalidad,chilena
Marco Antonio de la Parra,es autor de la obra,El año que nos volvimos todos un poco locos
Marco Antonio de la Parra,es autor de la obra,El resto de la vida
Marco Antonio de la Parra,es autor de la obra,Para qué leer
Marco Antonio de la Parra,es autor de la obra,Heroina
Marco Antonio de la Parra,es autor de la obra,Cartas a un joven dramaturgo
Marco Antonio de la Parra,es autor de la obra,La secreta obscenidad de cada día
Daniel de la Vega,es de nacionalidad,chilena
Poli Délano,es de nacionalidad,chilena
Poli Délano,es autor de la obra,Hermosas bestias salvajes
Poli Délano,es autor de la obra,La bromo de una mantis religiosa
Poli Délano,es autor de la obra,Un ángel de abrigo azul
Poli Délano,es autor de la obra,Afuera es noche
Poli Délano,es autor de la obra,Segun pasan los anos
Poli Délano,es autor de la obra,En este lugar sagrado
Poli Délano,es autor de la obra,Por las calles del mundo
Poli Délano,es autor de la obra,Y tú no me respondes
Poli Délano,es autor de la obra,Solo de saxo
Poli Délano,es autor de la obra,Memorias neoyorquinas
Poli Délano,es autor de la obra,Por las calles del mundo
Hernán Díaz Arrieta,es de nacionalidad,chilena
Humberto Díaz Casanueva,es de nacionalidad,chilena
Humberto Díaz Casanueva,es autor de la obra,Prosa escogida
Humberto Díaz Casanueva,es autor de la obra,La medusa y otros textos inéditos
Humberto Díaz Casanueva,es autor de la obra,Obra poética
Danilo Díaz,es de nacionalidad,chilena
Danilo Díaz,es autor de la obra,Las tres ciudadelas y los héroes del Río de la Plata
H. van Doren,es de nacionalidad,chilena
Ariel Dorfman,es de nacionalidad,chilena
Ariel Dorfman,es autor de la obra,Otros septiembres
Luis Durand,es de nacionalidad,chilena
Gonzalo Eltesch,es de nacionalidad,chilena
Gonzalo Eltesch,es autor de la obra,Colección particular
Juan Emar,es de nacionalidad,chilena
Juan Emar,es autor de la obra,Diarios de viaje
Juan Emar,es autor de la obra,Miltín 1934
Juan Emar,es autor de la obra,Un año
Juan Emar,es autor de la obra,Jean Emar
Juan Emar,es autor de la obra,Regreso
Juan Emar,es autor de la obra,Amor
Juan Emar,es autor de la obra,Cartas a Pepeche
Juan Emar,es autor de la obra,M[i] v[ida]
Juan Emar,es autor de la obra,Notas de Arte
Juan Emar,es autor de la obra,Cartas a Carmen
Juan Emar,es autor de la obra,Cavilaciones
Juan Emar,es autor de la obra,Cartas a Guni Pirque
Crescente Errázuriz,es de nacionalidad,chilena
Paula Escobar,es de nacionalidad,chilena
Paula Escobar,es autor de la obra,Los secretos de Totó
Paula Escobar,es autor de la obra,Un mundo incierto
Paula Escobar,es autor de la obra,"Yo, presidente/a"
Juan Luis Espejo,es de nacionalidad,chilena
Oscar Espinosa Moraga,es de nacionalidad,chilena
Patricio Fernández,es de nacionalidad,chilena
Patricio Fernández,es autor de la obra,Boom boom kid
Patricio Fernández,es autor de la obra,Cuba
Patricio Fernández,es autor de la obra,Los Nenes
Nicomedes Guzmán,es de nacionalidad,chilena
Sascha Hannig,es de nacionalidad,chilena
Sascha Hannig,es autor de la obra,Secretos Perdidos en Allasneda
Friedrich Hanssen,es de nacionalidad,chilena
Luis Alberto Heiremans,es de nacionalidad,chilena
Clímaco Hermosilla Silva,es de nacionalidad,chilena
Hugo Eduardo Herrera,es de nacionalidad,chilena
Hugo Eduardo Herrera,es autor de la obra,La excepción universitaria
Pablo Hiriart,es de nacionalidad,chilena
Pablo Hiriart,es autor de la obra,Destructor
Manuel Eduardo Hübner,es de nacionalidad,chilena
Pedro Humire,es de nacionalidad,chilena
Antonio Huneeus,es de nacionalidad,chilena
Pablo Huneeus,es de nacionalidad,chilena
Pablo Huneeus,es autor de la obra,Filosofía clásica
Pablo Huneeus,es autor de la obra,Dichos de campo
Pablo Huneeus,es autor de la obra,Amor en alta mar
José Miguel Ibáñez Langlois,es de nacionalidad,chilena
José Miguel Ibáñez Langlois,es autor de la obra,Conversaciones con J.M. Ibáñez Langlois
José Miguel Ibáñez Langlois,es autor de la obra,No confundir fantástico con maravilloso
Jorge Ibáñez Vergara,es de nacionalidad,chilena
Sergio Infante,es de nacionalidad,chilena
Sergio Infante,es autor de la obra,Las aguas bisiestas
Sergio Infante,es autor de la obra,Los rebaños del cíclope
Manuel Jacques,es de nacionalidad,chilena
Max Jara,es de nacionalidad,chilena
Ramón Ángel Jara,es de nacionalidad,chilena
Jorge Jobet,es de nacionalidad,chilena
Alfredo Jocelyn-Holt,es de nacionalidad,chilena
Diego Jourdan,es de nacionalidad,chilena
Melchor Jufré del Águila,es de nacionalidad,chilena
Axel Kaiser,es de nacionalidad,chilena
Axel Kaiser,es autor de la obra,La tiranía de la igualdad
Axel Kaiser,es autor de la obra,El economista callejero
Axel Kaiser,es autor de la obra,Engaño Populista
Eduardo Labarca,es de nacionalidad,chilena
Eduardo Labarca,es autor de la obra,Butamalon (Analectas)
Carlos Labbé,es de nacionalidad,chilena
Carlos Labbé,es autor de la obra,Lenguas
Carlos Labbé,es autor de la obra,La parvá
Carlos Labbé,es autor de la obra,Piezas secretas contra el mundo
Carlos Labbé,es autor de la obra,Coreografías espirituales
Carlos Labbé,es autor de la obra,Navidad y matanza
Miguel Laborde,es de nacionalidad,chilena
Fernando Lamberg,es de nacionalidad,chilena
Fernando Lamberg,es autor de la obra,"Hasta siempre, Valparaíso"
Fernando Lamberg,es autor de la obra,Versos teatrales
Omar Lara,es de nacionalidad,chilena
Omar Lara,es autor de la obra,Los muertos pasean desnudos
Omar Lara,es autor de la obra,Prohibido asomarse al interior
Omar Lara,es autor de la obra,Los buenos días
Omar Lara,es autor de la obra,La tierra prometida
Omar Lara,es autor de la obra,La nueva frontera
Omar Lara,es autor de la obra,Argumentos del día
Omar Lara,es autor de la obra,Papeles de Harek Ayun
Omar Lara,es autor de la obra,"Vida, toma mi mano"
José Victorino Lastarria,es de nacionalidad,chilena
José Victorino Lastarria,es autor de la obra,Antaño y Ogaño
Pedro Lastra,es de nacionalidad,chilena
Pedro Lastra,es autor de la obra,Diálogos del porvenir
Pedro Lastra,es autor de la obra,Obras selectas
Pedro Lastra,es autor de la obra,Conversaciones con Enrique Lihn
Pedro Lastra,es autor de la obra,Poesía completa
Pedro Lastra,es autor de la obra,Una vida entre libros
Pedro Lastra,es autor de la obra,Nostalgia del silencio
Pedro Lastra,es autor de la obra,Baladas de la memoria
Mariano Latorre,es de nacionalidad,chilena
Jaime Lavados,es de nacionalidad,chilena
Jaime Lavados,es autor de la obra,Los negocios universitarios en el mercado del conocimiento
Alfredo Lavergne,es de nacionalidad,chilena
Hernán Lavín Cerda,es de nacionalidad,chilena
Hernán Lavín Cerda,es autor de la obra,Cuentos de damas fantásticas
Hernán Lavín Cerda,es autor de la obra,La música del pensamiento
Hernán Lavín Cerda,es autor de la obra,La rinconada de la luna
Hernán Lavín Cerda,es autor de la obra,Visita de Woody Allen a Venecia
Hernán Lavín Cerda,es autor de la obra,La belleza de pensar que la palabra perro no muerde
Hernán Lavín Cerda,es autor de la obra,Tal vez un poco de eternidad
Alejandro Lavquén,es de nacionalidad,chilena
Alejandro Lavquén,es autor de la obra,A buen paso atraviesa la noche
Olegario Lazo Baeza,es de nacionalidad,chilena
Norbert Lechner,es de nacionalidad,chilena
Norbert Lechner,es autor de la obra,Obras escogidas
Gonzalo Leiva Quijada,es de nacionalidad,chilena
Gonzalo Leiva Quijada,es autor de la obra,Horizontes y abismos
Gonzalo Leiva Quijada,es autor de la obra,Sergio Larraín
Gonzalo Leiva Quijada,es autor de la obra,Álbum de Chile
Gonzalo Leiva Quijada,es autor de la obra,Multitudes en sombras
Rodolfo Lenz,es de nacionalidad,chilena
Carlos León Alvarado,es de nacionalidad,chilena
Marcelo Leonart,es de nacionalidad,chilena
Marcelo Leonart,es autor de la obra,Bestiario
Marcelo Leonart,es autor de la obra,Lacra
Marcelo Leonart,es autor de la obra,Pascua
Marcelo Leonart,es autor de la obra,El libro rojo de la historia de Chile
Marcelo Leonart,es autor de la obra,Los psychokillers
Marcelo Leonart,es autor de la obra,Fotos de Laura
Marcelo Leonart,es autor de la obra,La educación
Marcelo Leonart,es autor de la obra,La patria
Enrique Lihn,es de nacionalidad,chilena
Enrique Lihn,es autor de la obra,"Poesía, situación irregular"
Enrique Lihn,es autor de la obra,El efímera vulgata
Enrique Lihn,es autor de la obra,Querido Pedro
Enrique Lihn,es autor de la obra,Las cartas de Eros
Enrique Lihn,es autor de la obra,"Poetas, voladores de luces"
Enrique Lihn,es autor de la obra,Diálogos de desaparecidos
Enrique Lihn,es autor de la obra,¿Qué nos ha dado con Kafka?
Enrique Lihn,es autor de la obra,Nada se pierde con vivir
Enrique Lihn,es autor de la obra,Porque Escribí
Enrique Lihn,es autor de la obra,La aparición de la virgen y otros poemas políticos (1963-1987)
Enrique Lihn,es autor de la obra,Enrique Lihn entrevistas
Enrique Lihn,es autor de la obra,Huacho Y Pochocha
Marcelo Lillo,es de nacionalidad,chilena
Marcelo Lillo,es autor de la obra,Niebla City
Marcelo Lillo,es autor de la obra,Este libro vale un cadáver
Marcelo Lillo,es autor de la obra,Las obras y las sobras
Marcelo Lillo,es autor de la obra,Gente que baila sola
Marcelo Lillo,es autor de la obra,El fumador y otros relatos
Marcelo Lillo,es autor de la obra,Cazadores
Samuel Lillo,es de nacionalidad,chilena
Alejandro Lipschutz,es de nacionalidad,chilena
Alejandro Lipschutz,es autor de la obra,Nueva antología
Pedro Lira Urquieta,es de nacionalidad,chilena
Eduardo Llanos Melussa,es de nacionalidad,chilena
Eduardo Llanos Melussa,es autor de la obra,Porque Escribí
Hilda López Aguilar,es de nacionalidad,chilena
Miguel de Loyola,es de nacionalidad,chilena
Miguel de Loyola,es autor de la obra,El desenredo
Miguel de Loyola,es autor de la obra,Cuentos del maule
Miguel de Loyola,es autor de la obra,Esa vieja nostalgia
Miguel de Loyola,es autor de la obra,Bajo el Arco de Triunfo
Pablo Mackenna,es de nacionalidad,chilena
Pablo Mackenna,es autor de la obra,Anatomía del amor perfecto
Gonzalo Maier,es de nacionalidad,chilena
Gonzalo Maier,es autor de la obra,Todos los mundos posibles
Gonzalo Maier,es autor de la obra,Leyendo a Vila-Matas
Rafael Maluenda,es de nacionalidad,chilena
Patricio Manns,es de nacionalidad,chilena
Patricio Manns,es autor de la obra,Diversos instantes del reino
Patricio Manns,es autor de la obra,Los dolores del miembro fantasma
Patricio Manns,es autor de la obra,El Corazón a contraluz
Patricio Manns,es autor de la obra,Chile
Patricio Manns,es autor de la obra,El lento silbido de los sables
Diego Maquieira,es de nacionalidad,chilena
Diego Maquieira,es autor de la obra,Give me a break
Diego Maquieira,es autor de la obra,La tirana
Ruperto Marchant Pereira,es de nacionalidad,chilena
Germán Marín,es de nacionalidad,chilena
Germán Marín,es autor de la obra,Un oscuro pedazo de vida
Germán Marín,es autor de la obra,Basuras de Shanghai
Germán Marín,es autor de la obra,Compases al amanecer
Germán Marín,es autor de la obra,Notas de un ventrílocuo / Germán Marín
Germán Marín,es autor de la obra,Adiciones palermitanas
Germán Marín,es autor de la obra,Bolígrafo o Los sueños chinos
Germán Marín,es autor de la obra,Póstumo y Sospecha
Germán Marín,es autor de la obra,"Tal vez sí, tal vez no"
Germán Marín,es autor de la obra,Cartago
Germán Marín,es autor de la obra,La ola muerta
Germán Marín,es autor de la obra,Tierra amarilla
Germán Marín,es autor de la obra,El Guarén
Germán Marín,es autor de la obra,Últimos resplandores de una tarde precaria
Germán Marín,es autor de la obra,Dejar hacer
Germán Marín,es autor de la obra,Antes de que yo muera
Germán Marín,es autor de la obra,La segunda mano
Germán Marín,es autor de la obra,Carne de perro
Germán Marín,es autor de la obra,Ídola
Germán Marín,es autor de la obra,El Palacio de la Risa
Gustavo Marín,es de nacionalidad,chilena
Juan Luis Martínez,es de nacionalidad,chilena
Mahfúd Massís,es de nacionalidad,chilena
Juan Antonio Massone,es de nacionalidad,chilena
Juan Antonio Massone,es autor de la obra,Echar a andar el día
Juan Antonio Massone,es autor de la obra,Para alguien que me espera
Juan Antonio Massone,es autor de la obra,Periodismo estético
Juan Antonio Massone,es autor de la obra,Dramaturgia de la Academia Chilena de la Lengua
Tito Matamala,es de nacionalidad,chilena
Tito Matamala,es autor de la obra,La noche de los muertos vivientes
Tito Matamala,es autor de la obra,Porotos granados
Tito Matamala,es autor de la obra,El jugador de trivia
Tito Matamala,es autor de la obra,El gran libro del bebedor chileno
Armand Mattelart,es de nacionalidad,chilena
Armand Mattelart,es autor de la obra,La communicación masiva en el proceso de liberación
Armand Mattelart,es autor de la obra,Historia de la sociedad de la información
Armand Mattelart,es autor de la obra,Introducción a los estudios culturales
Armand Mattelart,es autor de la obra,Pensar sobre los medios
Alejandra Matus,es de nacionalidad,chilena
Alejandra Matus,es autor de la obra,Mitos y verdades de las AFP
Alejandra Matus,es autor de la obra,Dona Lucia. La biografia no autorizada.
José Toribio Medina,es de nacionalidad,chilena
José Toribio Medina,es autor de la obra,"Biblioteca Hispano Americana Setentrional, Volume 1..."
José Toribio Medina,es autor de la obra,Biblioteca chilena de traductores [1820-1924]
José Toribio Medina,es autor de la obra,"Biblioteca Hispano Americana Setentrional, Volume 2..."
José Toribio Medina,es autor de la obra,Bibliografia Española De Las Islas Filipina 1523-1810
José Toribio Medina,es autor de la obra,Imprenta en México (1539-1821)
Domingo Melfi,es de nacionalidad,chilena
José María Memet,es de nacionalidad,chilena
José María Memet,es autor de la obra,Años en el cuerpo
José María Memet,es autor de la obra,Meli witran mapu
José María Memet,es autor de la obra,El duelo
Juan Pablo Meneses,es de nacionalidad,chilena
Juan Pablo Meneses,es autor de la obra,Vuelta Al Tercer Mundo
Juan Pablo Meneses,es autor de la obra,Sexo & poder
Juan Pablo Meneses,es autor de la obra,Hotel España
Juan Pablo Meneses,es autor de la obra,Generación ¡bang!
Juan Pablo Meneses,es autor de la obra,La vida de una vaca
Juan Pablo Meneses,es autor de la obra,Equipaje de Mano
Juan Pablo Meneses,es autor de la obra,Crónicas argentinas
Pablo Menichetti,es de nacionalidad,chilena
Pablo Menichetti,es autor de la obra,Aprendizaje inteligente
Luis Merino Reyes,es de nacionalidad,chilena
Manuel Francisco Mesa Seco,es de nacionalidad,chilena
Gonzalo Millán,es de nacionalidad,chilena
Gonzalo Millán,es autor de la obra,Gabinete de papel
Gonzalo Millán,es autor de la obra,Relación personal
Gonzalo Millán,es autor de la obra,Veneno de escorpión azul
Jorge Millas,es de nacionalidad,chilena
Jorge Millas,es autor de la obra,Irremediablemente filósofo
Jorge Millas,es autor de la obra,Idea de la individualidad
Eugenio Mimica Barassi,es de nacionalidad,chilena
Hernán Miranda Casanova,es de nacionalidad,chilena
Sergio Missana,es de nacionalidad,chilena
Sergio Missana,es autor de la obra,La distracción
Sergio Missana,es autor de la obra,Entremuros
Sergio Missana,es autor de la obra,El discípulo
Sergio Missana,es autor de la obra,Las muertes paralelas
Sergio Missana,es autor de la obra,El día de los muertos
Sergio Missana,es autor de la obra,La calma
Sergio Missana,es autor de la obra,Movimiento Falso/Flase Movement
María Olivia Mönckeberg,es de nacionalidad,chilena
María Olivia Mönckeberg,es autor de la obra,La máquina para defraudar
María Olivia Mönckeberg,es autor de la obra,Los magnates de la prensa
María Olivia Mönckeberg,es autor de la obra,El negocio de las universidades en Chile
María Olivia Mönckeberg,es autor de la obra,Con fines de lucro
María Olivia Mönckeberg,es autor de la obra,El poder de la Udi
María Olivia Mönckeberg,es autor de la obra,"Karadima, el señor de los infiernos"
Ernesto Montenegro,es de nacionalidad,chilena
Hugo Montes,es de nacionalidad,chilena
Hugo Montes,es autor de la obra,Breve historia de la literatura chilena
Hugo Montes,es autor de la obra,Ojo con Nicanor Parra
Hugo Montes,es autor de la obra,Asedios a la Poesia - de Platon a Neruda
Hugo Montes,es autor de la obra,Adios
Armando Moock,es de nacionalidad,chilena
Tulio Mora Alarcón,es de nacionalidad,chilena
Fernando Moraga Acevedo,es de nacionalidad,chilena
Andrés Morales,es de nacionalidad,chilena
Andrés Morales,es autor de la obra,Antología poética de la generación del ochenta
Andrés Morales,es autor de la obra,Huidobro en España
Andrés Morales,es autor de la obra,Oráculo
Andrés Morales,es autor de la obra,Al sur de los espejos
Andrés Morales,es autor de la obra,Poéticas en movimiento
Miriam Morales,es de nacionalidad,chilena
Miriam Morales,es autor de la obra,"Desalambrar, ocupar, resistir"
Tito Mundt,es de nacionalidad,chilena
Diego Muñoz Valenzuela,es de nacionalidad,chilena
Diego Muñoz Valenzuela,es autor de la obra,El tiempo del ogro
Diego Muñoz Valenzuela,es autor de la obra,De monstruos y bellezas
Diego Muñoz Valenzuela,es autor de la obra,Microcuento fantástico chileno
Diego Muñoz Valenzuela,es autor de la obra,Entrenieblas
Diego Muñoz Valenzuela,es autor de la obra,Las criaturas del cyborg
Diego Muñoz Valenzuela,es autor de la obra,Déjalo ser
Diego Muñoz Valenzuela,es autor de la obra,Todo el amor en sus ojos
Romeo Murga,es de nacionalidad,chilena
Myriam Bustos Arratia,es de nacionalidad,chilena
Myriam Bustos Arratia,es autor de la obra,Esto no tiene nombre
Myriam Bustos Arratia,es autor de la obra,El mundo no es lo que parece
Myriam Bustos Arratia,es autor de la obra,Traspié entre dos estrellas
Myriam Bustos Arratia,es autor de la obra,Los ruidos y Julia
Myriam Bustos Arratia,es autor de la obra,Microvagancias
Myriam Bustos Arratia,es autor de la obra,Rechazo de la rosa
Ricardo Nanjari Román,es de nacionalidad,chilena
Ricardo Nanjari Román,es autor de la obra,Encantos de una pobre esfera atormentada
Ricardo Nanjari Román,es autor de la obra,Estudios de felicidad
Ricardo Nanjari Román,es autor de la obra,Mi hijo escucha canciones cubanas
